,Outside air temperature,CO2,Supply air temp,Zone temperature
7/10/14 10:52,31.3,766.7,17.1,24.7
7/10/14 10:57,31.5,770,16.8,24.7
7/10/14 11:02,32.4,773.2,16.2,24.7
7/10/14 11:07,31.3,779.1,15.8,24.7
7/10/14 11:12,29.7,782.6,15.2,24.7
7/10/14 11:17,29.2,783.5,14.8,24.7
7/10/14 11:22,29.4,783.3,14.5,24.6
7/10/14 11:27,28.9,783.9,14.4,24.6
7/10/14 11:32,29.1,783.1,14.4,24.5
7/10/14 11:37,28.9,783.4,14.4,24.5
7/10/14 11:42,28.7,782.3,14.4,24.5
7/10/14 11:47,28.8,779.5,14.8,24.5
7/10/14 11:52,28.7,779.4,15.2,24.5
7/10/14 11:57,28.7,779.3,15.8,24.5
7/10/14 12:02,28.5,784.5,16.2,24.5
7/10/14 12:07,28.1,784.3,16.5,24.5
7/10/14 12:12,28.8,784.6,16.5,24.6
7/10/14 12:17,29.4,783.1,16.5,24.6
7/10/14 12:22,29.6,778.3,16.5,24.7
7/10/14 12:27,29,783,16.5,24.7
7/10/14 12:32,28.6,779.7,16.5,24.7
7/10/14 12:37,28.6,771.5,16.4,24.7
7/10/14 12:42,29,770.1,16,24.7
7/10/14 12:47,29.2,763.8,15.4,24.7
7/10/14 12:52,29.3,765.2,15,24.7
7/10/14 12:57,29.6,763.8,14.4,24.7
7/10/14 13:02,29.4,767.1,14.2,24.6
7/10/14 13:07,29,770.5,14.1,24.6
7/10/14 13:12,28.9,770.4,14.1,24.5
7/10/14 13:17,28.9,771.8,14.1,24.5
7/10/14 13:22,28.9,769.8,14.1,24.5
7/10/14 13:27,28.8,767.5,14.1,24.5
7/10/14 13:32,29,764.2,14.1,24.5
7/10/14 13:37,29,767.2,14.1,24.4
7/10/14 13:42,28.7,773.7,14.1,24.5
7/10/14 13:47,28.6,775.6,14.1,24.5
7/10/14 13:52,28.6,778.8,14.1,24.5
7/10/14 13:57,28.6,778,14.1,24.5
7/10/14 14:02,28.4,772.9,14.1,24.5
7/10/14 14:07,28.3,772.5,14.1,24.5
7/10/14 14:12,28.9,772.7,14.1,24.5
7/10/14 14:17,28.2,770.8,14.1,24.5
7/10/14 14:22,27.9,771.8,14.1,24.5
7/10/14 14:27,27.9,772.9,14.1,24.5
7/10/14 14:32,27.8,767.8,14.1,24.5
7/10/14 14:37,27.9,765.1,13.8,24.5
7/10/14 14:42,27.9,762.2,13.5,24.5
7/10/14 14:47,27.8,760.9,13.4,24.5
7/10/14 14:52,27.6,758.8,13.4,24.5
7/10/14 14:57,27.6,760,13.4,24.5
7/10/14 15:02,27.7,759.5,13.4,24.4
7/10/14 15:07,27.6,758.9,13.4,24.4
7/10/14 15:12,27.7,756.4,13.4,24.4
7/10/14 15:17,27.6,756.4,13.4,24.4
7/10/14 15:22,27.5,762.2,13.4,24.4
7/10/14 15:27,27.4,760.6,13.4,24.4
7/10/14 15:32,27.3,757.8,13.4,24.4
7/10/14 15:37,27.4,757,13.4,24.4
7/10/14 15:42,27.5,752.6,13.4,24.5
7/10/14 15:47,27.3,749.4,13.4,24.5
7/10/14 15:52,27.1,746.7,13.4,24.5
7/10/14 15:57,27,743.6,13.4,24.5
7/10/14 16:02,26.8,739.9,13.4,24.5
7/10/14 16:07,26.8,738.7,13.4,24.5
7/10/14 16:12,26.9,739.7,13.4,24.5
7/10/14 16:17,26.7,740.2,13.4,24.5
7/10/14 16:22,26.7,740.5,13.2,24.5
7/10/14 16:27,26.7,739.6,13,24.5
7/10/14 16:32,26.5,738.8,13,24.5
7/10/14 16:37,26.3,734.8,13,24.4
7/10/14 16:42,26.3,728.5,13,24.4
7/10/14 16:47,26.4,723.4,13,24.4
7/10/14 16:52,26.3,719.5,13,24.4
7/10/14 16:57,26.1,718.4,13,24.4
8/10/14 4:02,21.9,604.6,13,25.5
8/10/14 4:07,21.8,603.7,13,25.5
8/10/14 4:12,21.8,604.1,13,25.5
8/10/14 4:17,21.7,604.9,13,25.5
8/10/14 4:22,21.7,605.1,13,25.5
8/10/14 4:27,21.6,606.5,13,25.5
8/10/14 4:32,21.6,606.8,13,25.5
8/10/14 4:37,21.6,607.3,13,25.4
8/10/14 4:42,21.5,607.3,13,25.4
8/10/14 4:47,21.4,608.5,13,25.4
8/10/14 4:52,21.3,608.1,13,25.4
8/10/14 4:57,21.3,607.3,13,25.4
8/10/14 5:02,21.2,609.2,13,25.4
8/10/14 5:07,21.1,610.8,13,25.4
8/10/14 5:12,21.2,609.7,13,25.4
8/10/14 5:17,21.2,611.6,13,25.4
8/10/14 5:22,21.1,610.2,13,25.4
8/10/14 5:27,21.1,613,13,25.4
8/10/14 5:32,21.2,613.7,13,25.4
8/10/14 5:37,21.1,613.2,13,25.3
8/10/14 5:42,21.1,611.4,13,25.3
8/10/14 5:47,21.2,612.8,13,25.3
8/10/14 5:52,21.2,613.4,13,25.3
8/10/14 5:57,21.2,613.9,13,25.3
8/10/14 6:02,21.4,617.1,13,25.3
8/10/14 6:07,21.6,616.5,13,25.3
8/10/14 6:12,21.9,616.8,13,25.3
8/10/14 6:17,22.4,615.8,13,25.3
8/10/14 6:22,23,615.2,13,25.3
8/10/14 6:27,23.7,618.1,13,25.3
8/10/14 6:32,24.1,617.9,13,25.3
8/10/14 6:37,24.7,616.9,13,25.4
8/10/14 6:42,25.4,617.5,13,25.4
8/10/14 6:47,25.6,618.1,13,25.4
8/10/14 6:52,25.8,619,13,25.4
8/10/14 6:57,26.4,619.3,13,25.4
8/10/14 7:02,26.3,617.9,13,25.4
8/10/14 7:07,25.9,622.9,13,25.4
8/10/14 7:12,26.6,628.2,13,25.3
8/10/14 7:17,27.9,628,13,25.1
8/10/14 7:22,29.2,627.3,13,24.9
8/10/14 7:27,29.5,627.7,13,24.7
8/10/14 7:32,28.7,630.7,13,24.6
8/10/14 7:37,28.5,633,13,24.5
8/10/14 7:42,29.2,634.9,13,24.4
8/10/14 7:47,30.5,637.2,13.4,24.4
8/10/14 7:52,30.7,635.9,13.8,24.4
8/10/14 7:57,30.6,641,14.4,24.4
8/10/14 8:02,29.7,645,14.8,24.4
8/10/14 8:07,28.6,645.6,15.3,24.5
8/10/14 8:12,28.8,655.5,15.4,24.5
8/10/14 8:17,29.4,662.9,15.4,24.5
8/10/14 8:22,28.2,671,15.4,24.5
8/10/14 8:27,27.7,684.9,15.4,24.6
8/10/14 8:32,29.3,692.8,15.4,24.6
8/10/14 8:37,28.7,705.9,15.4,24.6
8/10/14 8:42,28.5,719,15.4,24.6
8/10/14 8:47,28.8,725.3,15.4,24.6
8/10/14 8:52,28,728,15.4,24.6
8/10/14 8:57,27.1,733.9,15.4,24.6
8/10/14 9:02,27,736.2,15.4,24.6
8/10/14 9:07,28.6,732.3,15.4,24.6
8/10/14 9:12,29.8,734.9,15.4,24.6
8/10/14 9:17,29.2,743.8,15.4,24.5
8/10/14 9:22,28.7,753.9,15.4,24.5
8/10/14 9:27,28.4,758.3,15.4,24.5
8/10/14 9:32,28.7,760.3,15.4,24.5
8/10/14 9:37,29.3,765.9,15.4,24.5
8/10/14 9:42,28.9,773,15.4,24.6
8/10/14 9:47,28.4,782.2,15.4,24.6
8/10/14 9:52,29.8,790.9,15.4,24.6
8/10/14 9:57,30.1,797.6,15.4,24.6
8/10/14 10:02,29.8,800.8,15.4,24.6
8/10/14 10:07,29.5,804.2,15.4,24.6
8/10/14 10:12,29.6,807.2,15.4,24.6
8/10/14 10:17,30.5,809.1,15.4,24.6
8/10/14 10:22,30.9,809.9,15.4,24.6
8/10/14 10:27,31.2,809.3,15.4,24.7
8/10/14 10:32,30.9,810.4,15.4,24.7
8/10/14 10:37,30.9,810,15.4,24.6
8/10/14 10:42,31.4,809.5,15.4,24.6
8/10/14 10:47,32.3,810.9,15.4,24.6
8/10/14 10:52,32.3,808.7,15.4,24.6
8/10/14 10:57,31.3,810,15.4,24.6
8/10/14 11:02,30.9,810.7,15.4,24.6
8/10/14 11:07,31.5,804.2,15.4,24.6
8/10/14 11:12,31.7,801.4,15.4,24.5
8/10/14 11:17,31.9,798.3,15.4,24.5
8/10/14 11:22,31.2,801.5,15.4,24.6
8/10/14 11:27,31.1,802,15.4,24.6
8/10/14 11:32,30.6,800,15.4,24.6
8/10/14 11:37,30.5,797.6,15.4,24.6
8/10/14 11:42,30.6,795.8,15.4,24.5
8/10/14 11:47,30.8,795.3,15.4,24.5
8/10/14 11:52,30.7,790.4,15.4,24.5
8/10/14 11:57,30.5,780.5,15.4,24.5
8/10/14 12:02,30.6,773.2,15.4,24.5
8/10/14 12:07,30.2,764.1,15.4,24.5
8/10/14 12:12,29.7,755.3,15.4,24.5
8/10/14 12:17,29.6,750,15.4,24.5
8/10/14 12:22,29.9,744.2,15.4,24.5
8/10/14 12:27,30,736.6,15.4,24.5
8/10/14 12:32,30.1,731.7,15.4,24.5
8/10/14 12:37,29.7,726,15.4,24.6
8/10/14 12:42,29.7,722.9,15.4,24.6
8/10/14 12:47,29.8,718.2,15.4,24.6
8/10/14 12:52,30,718.2,15.4,24.6
8/10/14 12:57,30.1,717.9,15.4,24.6
8/10/14 13:02,30.1,716,15.4,24.6
8/10/14 13:07,29.9,714.7,15.4,24.6
8/10/14 13:12,29.8,713,15.4,24.6
8/10/14 13:17,30,711.7,15.4,24.6
8/10/14 13:22,29.9,709.2,15.4,24.6
8/10/14 13:27,29.9,707.2,15.4,24.5
8/10/14 13:32,30.2,704,15.4,24.5
8/10/14 13:37,30.3,703.8,15.4,24.5
8/10/14 13:42,30.3,705.7,15.4,24.5
8/10/14 13:47,30.3,704.9,15.4,24.5
8/10/14 13:52,30.4,702.9,15.4,24.5
8/10/14 13:57,30.4,703.7,15.4,24.5
8/10/14 14:02,30.3,707.1,15.4,24.5
8/10/14 14:07,30.1,714,15.4,24.5
8/10/14 14:12,30.1,723.9,15.4,24.6
8/10/14 14:17,30.3,737.3,15.4,24.6
8/10/14 14:22,30.5,745.3,15.4,24.6
8/10/14 14:27,30.6,749.3,15.4,24.6
8/10/14 14:32,30.6,752.8,15.4,24.6
8/10/14 14:37,30.5,754.9,15.4,24.6
8/10/14 14:42,30.4,755,15.4,24.6
8/10/14 14:47,30.4,756.3,15.3,24.6
8/10/14 14:52,30.5,756.5,15,24.6
8/10/14 14:57,30.4,755.3,14.4,24.6
8/10/14 15:02,30.3,751.7,14,24.6
8/10/14 15:07,30.2,753.5,13.4,24.5
8/10/14 15:12,29.7,758.4,13.1,24.5
8/10/14 15:17,29.7,757.8,13,24.5
8/10/14 15:22,29.6,758.3,13,24.5
8/10/14 15:27,29.5,757.8,13,24.5
8/10/14 15:32,29.5,757,13,24.5
8/10/14 15:37,29.4,758.3,13,24.4
8/10/14 15:42,29.1,759.3,13,24.4
8/10/14 15:47,29,760.5,13,24.4
8/10/14 15:52,28.9,759.9,13,24.5
8/10/14 15:57,29,759.4,13,24.5
8/10/14 16:02,28.8,760.5,13,24.5
8/10/14 16:07,28.5,764.1,13,24.5
8/10/14 16:12,28.4,763.7,13,24.5
8/10/14 16:17,28.3,769,13,24.5
8/10/14 16:22,28.2,774.1,13,24.5
8/10/14 16:27,28.1,781.9,13,24.5
8/10/14 16:32,28,792.1,13,24.6
8/10/14 16:37,27.7,794.6,13,24.5
8/10/14 16:42,27.7,791.9,13,24.5
8/10/14 16:47,27.7,791.9,13,24.6
8/10/14 16:52,27.9,795.9,13,24.6
8/10/14 16:57,27.9,795.6,13,24.6
9/10/14 4:02,21.3,623.3,13,25.6
9/10/14 4:07,21.3,623.3,13,25.6
9/10/14 4:12,21.2,624,13,25.6
9/10/14 4:17,21,625,13,25.5
9/10/14 4:22,21,623.9,13,25.5
9/10/14 4:27,21.1,624.7,13,25.5
9/10/14 4:32,21.1,625,13,25.5
9/10/14 4:37,21.1,623.4,13,25.5
9/10/14 4:42,21.1,626,13,25.5
9/10/14 4:47,21.1,627.3,13,25.5
9/10/14 4:52,21.1,627.7,13,25.5
9/10/14 4:57,21,627.5,13,25.5
9/10/14 5:02,21,630.2,13,25.5
9/10/14 5:07,21,630.7,13,25.5
9/10/14 5:12,21,630.1,13,25.5
9/10/14 5:17,21,632.4,13,25.5
9/10/14 5:22,20.9,633.1,13,25.5
9/10/14 5:27,21,631.9,13,25.4
9/10/14 5:32,20.9,634.2,13,25.5
9/10/14 5:37,20.9,634.4,13,25.4
9/10/14 5:42,20.9,635,13,25.4
9/10/14 5:47,20.9,635.5,13,25.4
9/10/14 5:52,20.9,638.3,13,25.4
9/10/14 5:57,21,638.4,13,25.4
9/10/14 6:02,21.1,636.2,13,25.4
9/10/14 6:07,21.5,635.5,13,25.4
9/10/14 6:12,22,638.3,13,25.4
9/10/14 6:17,22.8,638.8,13,25.4
9/10/14 6:22,23.7,636.7,13,25.4
9/10/14 6:27,24.9,637,13,25.4
9/10/14 6:32,26,639.6,13,25.4
9/10/14 6:37,26.9,638.4,13,25.5
9/10/14 6:42,27.9,640,13,25.5
9/10/14 6:47,28.8,640.3,13,25.5
9/10/14 6:52,29.4,643.2,13,25.5
9/10/14 6:57,30,642.5,13,25.6
9/10/14 7:02,31,644,13,25.6
9/10/14 7:07,30.7,644,13,25.6
9/10/14 7:12,31,647.1,13,25.4
9/10/14 7:17,32.4,648.2,13,25.3
9/10/14 7:22,32.8,647.7,13,25.1
9/10/14 7:27,33.5,649,13,24.9
9/10/14 7:32,33.2,651.4,13,24.8
9/10/14 7:37,32.5,651.8,13,24.7
9/10/14 7:42,32.2,651.7,13,24.6
9/10/14 7:47,31.1,653.1,13,24.5
9/10/14 7:52,29.9,652.3,13,24.4
9/10/14 7:57,29.6,649.9,13,24.4
9/10/14 8:02,31.3,649.5,13,24.4
9/10/14 8:07,31,655.3,13,24.4
9/10/14 8:12,30.6,666.2,13.1,24.3
9/10/14 8:17,31.4,679.8,13.6,24.3
9/10/14 8:22,31.7,689.7,14,24.3
9/10/14 8:27,31.3,698.5,14.6,24.3
9/10/14 8:32,30.9,711.9,15,24.3
9/10/14 8:37,31.9,727.1,15.6,24.3
9/10/14 8:42,32.6,743.3,16,24.3
9/10/14 8:47,32.8,758.6,16.6,24.4
9/10/14 8:52,33,767.6,16.9,24.4
9/10/14 8:57,32,776.3,17,24.5
9/10/14 9:02,31.5,780.6,17,24.5
9/10/14 9:07,31.9,769.9,17,24.6
9/10/14 9:12,32.4,766,17,24.7
9/10/14 9:17,32.4,760.1,17,24.7
9/10/14 9:22,32.2,758.8,16.6,24.7
9/10/14 9:27,31.5,754.8,16.2,24.7
9/10/14 9:32,31.7,753.6,15.6,24.7
9/10/14 9:37,32.7,755.3,15.2,24.7
9/10/14 9:42,32.7,757.7,15,24.6
9/10/14 9:47,32,758.8,15,24.6
9/10/14 9:52,31.9,757.5,15,24.6
9/10/14 9:57,32.1,758.3,15,24.6
9/10/14 10:02,31.5,761.8,15,24.6
9/10/14 10:07,30.7,761.6,15,24.5
9/10/14 10:12,31.1,760.9,15,24.5
9/10/14 10:17,31.6,767.7,14.7,24.6
9/10/14 10:22,31.4,780.5,14.2,24.6
9/10/14 10:27,31.4,793.6,13.8,24.6
9/10/14 10:32,31.1,804.5,13.3,24.6
9/10/14 10:37,30.7,813.5,13.2,24.5
9/10/14 10:42,30.6,821.8,13.2,24.5
9/10/14 10:47,30.1,821.4,13.2,24.5
9/10/14 10:52,29.7,820.5,13.2,24.5
9/10/14 10:57,29.4,821.3,13.2,24.5
9/10/14 11:02,29.3,823.1,13.2,24.5
9/10/14 11:07,29.5,815.2,13.2,24.6
9/10/14 11:12,29.7,804.5,13.2,24.6
9/10/14 11:17,29.9,797.6,13.2,24.6
9/10/14 11:22,29.4,788.8,13.2,24.6
9/10/14 11:27,29.5,783.3,13.2,24.6
9/10/14 11:32,29.8,781.5,13.2,24.5
9/10/14 11:37,30,775.5,13.2,24.5
9/10/14 11:42,29.6,768.8,13.2,24.5
9/10/14 11:47,29.6,764.2,13.2,24.5
9/10/14 11:52,29.6,763.3,13.2,24.4
9/10/14 11:57,29.5,760.3,13.2,24.4
9/10/14 12:02,29.5,763.2,13.5,24.4
9/10/14 12:07,29.5,763.9,13.7,24.4
9/10/14 12:12,29.5,764.5,13.7,24.4
9/10/14 12:17,29.3,765.3,13.7,24.5
9/10/14 12:22,29.4,761.3,13.7,24.5
9/10/14 12:27,29.6,760.1,13.7,24.5
9/10/14 12:32,29.5,757.9,13.7,24.5
9/10/14 12:37,29.4,759.7,13.7,24.5
9/10/14 12:42,29.1,762.4,13.7,24.5
9/10/14 12:47,28.9,769.7,13.7,24.5
9/10/14 12:52,28.6,775.8,13.7,24.5
9/10/14 12:57,28.7,779.3,13.7,24.5
9/10/14 13:02,28.7,779.4,13.7,24.5
9/10/14 13:07,28.8,781.3,13.7,24.6
9/10/14 13:12,28.7,782.2,13.7,24.6
9/10/14 13:17,28.7,782.9,13.7,24.6
9/10/14 13:22,28.7,779.3,13.5,24.6
9/10/14 13:27,28.7,775.5,13.1,24.6
9/10/14 13:32,28.7,777.8,13,24.6
9/10/14 13:37,28.9,778.1,13,24.6
9/10/14 13:42,28.6,781.2,13,24.6
9/10/14 13:47,28.2,781.6,13,24.6
9/10/14 13:52,28.1,779.7,13,24.6
9/10/14 13:57,28.2,776.3,13,24.6
9/10/14 14:02,28.3,774.8,13,24.5
9/10/14 14:07,28.1,772.5,13,24.5
9/10/14 14:12,27.9,772.6,13,24.5
9/10/14 14:17,28,776.6,13,24.4
9/10/14 14:22,28,783.1,13,24.4
9/10/14 14:27,28,782.4,13,24.4
9/10/14 14:32,28,780.8,13,24.4
9/10/14 14:37,28.2,781,13,24.4
9/10/14 14:42,28.2,782.6,13,24.4
9/10/14 14:47,28.2,784.6,13,24.4
9/10/14 14:52,28.2,787,13,24.4
9/10/14 14:57,27.9,788.8,13,24.4
9/10/14 15:02,28.1,790.3,13,24.4
9/10/14 15:07,28.4,792.6,13,24.4
9/10/14 15:12,28.3,792.6,13.3,24.4
9/10/14 15:17,28,793.4,13.8,24.4
9/10/14 15:22,27.8,798.8,13.9,24.5
9/10/14 15:27,27.9,808,13.9,24.5
9/10/14 15:32,27.7,810,13.9,24.5
9/10/14 15:37,27.6,803.1,13.9,24.5
9/10/14 15:42,27.6,798.3,13.9,24.5
9/10/14 15:47,27.6,793.8,13.8,24.6
9/10/14 15:52,27.6,791.3,13.4,24.6
9/10/14 15:57,27.5,786.9,13.1,24.6
9/10/14 16:02,27.5,781.7,13,24.6
9/10/14 16:07,27.2,779.8,13,24.6
9/10/14 16:12,27.1,778.2,13,24.6
9/10/14 16:17,27.1,777.6,13,24.5
9/10/14 16:22,27.2,786.1,13,24.5
9/10/14 16:27,27,803.6,13,24.6
9/10/14 16:32,27.1,812.7,13,24.6
9/10/14 16:37,27,818,13,24.5
9/10/14 16:42,26.8,815.4,13,24.5
9/10/14 16:47,26.6,813.6,13,24.5
9/10/14 16:52,26.6,809.7,13,24.5
9/10/14 16:57,26.6,808,13,24.5
10/10/14 4:02,23.3,584.9,13,25.8
10/10/14 4:07,23.3,584.1,13,25.8
10/10/14 4:12,23.4,581.7,13,25.8
10/10/14 4:17,23.4,582.2,13,25.8
10/10/14 4:22,23.4,582.8,13,25.8
10/10/14 4:27,23.3,582.1,13,25.8
10/10/14 4:32,23.3,582.9,13,25.8
10/10/14 4:37,23.2,583,13,25.8
10/10/14 4:42,23.2,583.9,13,25.8
10/10/14 4:47,23.2,584,13,25.8
10/10/14 4:52,23.2,586,13,25.8
10/10/14 4:57,23.2,585.5,13,25.8
10/10/14 5:02,23.1,585.2,13,25.8
10/10/14 5:07,23.1,585,13,25.8
10/10/14 5:12,23,587.7,13,25.8
10/10/14 5:17,22.9,585.3,13,25.8
10/10/14 5:22,22.9,587.4,13,25.8
10/10/14 5:27,22.9,586.1,13,25.8
10/10/14 5:32,22.8,586.3,13,25.8
10/10/14 5:37,22.8,586.9,13,25.8
10/10/14 5:42,22.8,585.5,13,25.7
10/10/14 5:47,22.8,584.9,13,25.7
10/10/14 5:52,22.8,583.4,13,25.7
10/10/14 5:57,22.8,581.4,13,25.7
10/10/14 6:02,22.8,583.7,13,25.7
10/10/14 6:07,23,586.3,13,25.7
10/10/14 6:12,23.4,586.9,13,25.7
10/10/14 6:17,23.7,586.5,13,25.7
10/10/14 6:22,24,586.7,13,25.7
10/10/14 6:27,24.3,586.9,13,25.8
10/10/14 6:32,24.6,586.9,13,25.8
10/10/14 6:37,25,584,13,25.8
10/10/14 6:42,25.3,585.7,13,25.9
10/10/14 6:47,25.6,586.9,13,25.9
10/10/14 6:52,25.7,588.3,13,25.9
10/10/14 6:57,25.8,588.9,13,26
10/10/14 7:02,25.8,590.3,13,26
10/10/14 7:07,26.1,595.2,13,25.9
10/10/14 7:12,26.4,595.6,13,25.8
10/10/14 7:17,26.7,596.4,13,25.6
10/10/14 7:22,26.6,599.9,13,25.4
10/10/14 7:27,26.7,602.5,13,25.2
10/10/14 7:32,27.1,601.7,13,25.1
10/10/14 7:37,27,602.5,13,24.9
10/10/14 7:42,26.8,605.6,13,24.8
10/10/14 7:47,27.2,605.6,13,24.8
10/10/14 7:52,27.4,609,13,24.7
10/10/14 7:57,27.3,614.5,13,24.6
10/10/14 8:02,27.3,619.1,13,24.6
10/10/14 8:07,27.4,620.3,13,24.5
10/10/14 8:12,27,626,13,24.5
10/10/14 8:17,26.5,634.7,13,24.4
10/10/14 8:22,26.2,640.3,13,24.4
10/10/14 8:27,26.1,645.8,13.3,24.4
10/10/14 8:32,25.9,654,13.8,24.3
10/10/14 8:37,25.8,664.5,14.2,24.3
10/10/14 8:42,25.9,670,14.8,24.3
10/10/14 8:47,26.1,675.1,15.2,24.3
10/10/14 8:52,26.8,684.8,15.6,24.3
10/10/14 8:57,27.3,695.2,16.2,24.3
10/10/14 9:02,27,698.2,16.7,24.4
10/10/14 9:07,26.7,700,17.2,24.4
10/10/14 9:12,27.5,703.6,17.4,24.5
10/10/14 9:17,28.1,710.1,17.4,24.6
10/10/14 9:22,27.9,715.2,17.4,24.6
10/10/14 9:27,27.8,720.3,17.1,24.7
10/10/14 9:32,27.6,720.6,16.6,24.8
10/10/14 9:37,27.4,717.1,16.2,24.8
10/10/14 9:42,27.1,716.3,15.6,24.8
10/10/14 9:47,27.5,718.2,15.2,24.8
10/10/14 9:52,27.7,714.3,14.6,24.7
10/10/14 9:57,28.1,712.4,14.2,24.7
10/10/14 10:02,28.3,711,13.6,24.7
10/10/14 10:07,28.6,708.9,13.2,24.6
10/10/14 10:12,28.7,708.3,13,24.6
10/10/14 10:17,28.2,706.2,13,24.5
10/10/14 10:22,28,705.6,13,24.5
10/10/14 10:27,28,714.6,13,24.4
10/10/14 10:32,27.9,715.2,13,24.4
10/10/14 10:37,27.8,713.9,13,24.4
10/10/14 10:42,28,712.5,13.2,24.4
10/10/14 10:47,28.1,712.2,13.6,24.4
10/10/14 10:52,28,714.9,14.2,24.4
10/10/14 10:57,28,714.9,14.6,24.4
10/10/14 11:02,28.3,718.3,15.2,24.4
10/10/14 11:07,28,724.2,15.4,24.4
10/10/14 11:12,28.2,727.8,15.4,24.5
10/10/14 11:17,28.6,730,15.4,24.5
10/10/14 11:22,28.5,732,15.4,24.6
10/10/14 11:27,28.1,734,15.4,24.6
10/10/14 11:32,28.2,735,15.4,24.6
10/10/14 11:37,28.6,737.6,15.4,24.6
10/10/14 11:42,28.6,739.7,15.4,24.6
10/10/14 11:47,28.5,741.6,15.2,24.6
10/10/14 11:52,28.6,744,14.8,24.6
10/10/14 11:57,28.6,748.3,14.2,24.7
10/10/14 12:02,28.6,747,13.8,24.7
10/10/14 12:07,28.6,744.3,13.2,24.7
10/10/14 12:12,28.7,743,13,24.7
10/10/14 12:17,28.6,737.1,13,24.7
10/10/14 12:22,28.4,732.5,13,24.6
10/10/14 12:27,28.6,730.9,13,24.6
10/10/14 12:32,28.4,730.6,13,24.5
10/10/14 12:37,28.4,730.2,13,24.5
10/10/14 12:42,28.7,729.4,13,24.4
10/10/14 12:47,28.9,727.3,13,24.4
10/10/14 12:52,28.9,726.6,13.1,24.4
10/10/14 12:57,28.6,725.1,13.6,24.4
10/10/14 13:02,28.4,723.1,14,24.4
10/10/14 13:07,28.8,723.9,14.5,24.4
10/10/14 13:12,29.2,725.6,14.7,24.4
10/10/14 13:17,28.8,725.3,14.7,24.5
10/10/14 13:22,28.9,727.8,14.7,24.5
10/10/14 13:27,28.9,728.7,14.7,24.5
10/10/14 13:32,28.9,728.2,14.7,24.5
10/10/14 13:37,28.7,729.8,14.7,24.5
10/10/14 13:42,28.5,727.4,14.7,24.5
10/10/14 13:47,28.5,725,14.7,24.5
10/10/14 13:52,28.7,726.3,14.7,24.6
10/10/14 13:57,28.6,729.5,14.7,24.6
10/10/14 14:02,28.2,734.9,14.7,24.6
10/10/14 14:07,28,735.2,14.7,24.6
10/10/14 14:12,28.1,735.7,14.7,24.6
10/10/14 14:17,28.1,741.5,14.7,24.6
10/10/14 14:22,27.9,738.8,14.7,24.6
10/10/14 14:27,28.2,737,14.7,24.5
10/10/14 14:32,28.2,735.4,14.7,24.5
10/10/14 14:37,28.1,736.1,14.7,24.5
10/10/14 14:42,27.9,739.5,14.7,24.5
10/10/14 14:47,27.8,738.2,14.7,24.5
10/10/14 14:52,28,735.4,14.7,24.5
10/10/14 14:57,28,735,14.7,24.5
10/10/14 15:02,27.6,739,14.7,24.4
10/10/14 15:07,27.9,745,14.7,24.4
10/10/14 15:12,27.7,745.7,14.7,24.4
10/10/14 15:17,27.7,748.8,14.7,24.5
10/10/14 15:22,27.7,752.5,14.7,24.5
10/10/14 15:27,27.4,755.1,14.7,24.5
10/10/14 15:32,27.3,759.4,14.7,24.5
10/10/14 15:37,27.3,758.8,14.7,24.5
10/10/14 15:42,27.4,760,14.7,24.5
10/10/14 15:47,27.5,760.9,14.7,24.5
10/10/14 15:52,27.4,762.4,14.7,24.6
10/10/14 15:57,27.3,757.3,14.7,24.6
10/10/14 16:02,27.2,756.6,14.7,24.6
10/10/14 16:07,27.1,755.6,14.6,24.6
10/10/14 16:12,27,754.2,14.3,24.6
10/10/14 16:17,26.9,753.2,13.8,24.6
10/10/14 16:22,26.9,755,13.4,24.6
10/10/14 16:27,26.9,754.8,13.1,24.6
10/10/14 16:32,26.8,754.4,13,24.5
10/10/14 16:37,26.9,750.8,13,24.5
10/10/14 16:42,26.8,745.1,13,24.5
10/10/14 16:47,26.5,742.9,13,24.5
10/10/14 16:52,26.3,740.2,13,24.5
10/10/14 16:57,26.3,736,13,24.5
13/10/14 4:02,23.8,586.2,13,26.9
13/10/14 4:07,23.9,586.7,13,26.9
13/10/14 4:12,23.9,585.5,13,26.9
13/10/14 4:17,23.9,583.8,13,26.9
13/10/14 4:22,23.9,583,13,26.9
13/10/14 4:27,23.9,584.3,13,26.9
13/10/14 4:32,24,586.3,13,26.9
13/10/14 4:37,24,586.9,13,26.9
13/10/14 4:42,24.1,588.3,13,26.9
13/10/14 4:47,24.1,586.4,13,26.9
13/10/14 4:52,24.1,585.4,13,26.9
13/10/14 4:57,24,585,13,26.9
13/10/14 5:02,24,584.9,13,26.9
13/10/14 5:07,23.9,584.9,13,26.9
13/10/14 5:12,23.8,587.3,13,26.9
13/10/14 5:17,23.8,588.7,13,26.9
13/10/14 5:22,23.7,588.5,13,26.9
13/10/14 5:27,23.7,586.3,13,26.9
13/10/14 5:32,23.7,583.6,13,26.9
13/10/14 5:37,23.7,587.1,13,26.9
13/10/14 5:42,23.7,587.5,13,26.9
13/10/14 5:47,23.8,585.5,13,26.9
13/10/14 5:52,23.8,584.9,13,26.9
13/10/14 5:57,23.8,584.9,13,26.9
13/10/14 6:02,23.8,586.3,13,26.8
13/10/14 6:07,23.8,585.5,13,26.8
13/10/14 6:12,23.9,586.3,13,26.8
